market,stock,company,date,close,volume,open,high,low
NYSE,ORCL,ORACLE,08/18/2022,79.32,4120543,79.28,79.88,79.01
NYSE,ORCL,ORACLE,08/17/2022,79.25,5185253,79.00,79.77,78.95
NYSE,ORCL,ORACLE,08/16/2022,79.52,6185088,78.90,79.66,78.85
NYSE,ORCL,ORACLE,08/15/2022,79.11,3733644,78.84,79.42,78.50
NYSE,ORCL,ORACLE,08/12/2022,79.15,6692347,78.00,79.42,77.66
NYSE,ORCL,ORACLE,08/11/2022,77.16,5555003,77.95,78.00,77.08
NYSE,ORCL,ORACLE,08/10/2022,77.54,5258490,77.59,77.98,77.20
NYSE,ORCL,ORACLE,08/09/2022,76.77,4243763,76.21,76.91,75.84
NYSE,ORCL,ORACLE,08/08/2022,76.47,4733592,76.92,77.43,76.27
NYSE,ORCL,ORACLE,08/05/2022,77.35,4858132,76.27,77.40,76.00
NYSE,ORCL,ORACLE,08/04/2022,77.40,3656151,77.45,77.85,77.11
NYSE,ORCL,ORACLE,08/03/2022,77.37,6127778,76.72,77.76,76.30
NYSE,ORCL,ORACLE,08/02/2022,76.35,6403482,76.99,77.26,76.06
NYSE,ORCL,ORACLE,08/01/2022,77.44,5227535,77.18,77.81,76.70
NYSE,ORCL,ORACLE,07/29/2022,77.84,5926562,77.01,78.16,77.00
NYSE,ORCL,ORACLE,07/28/2022,77.04,5688062,75.64,77.28,75.31
NYSE,ORCL,ORACLE,07/27/2022,75.87,6677226,74.38,76.12,74.32
NYSE,ORCL,ORACLE,07/26/2022,74.03,7284442,74.80,75.30,73.71
NYSE,ORCL,ORACLE,07/25/2022,74.86,5721609,75.10,75.43,74.34
NYSE,ORCL,ORACLE,07/22/2022,74.90,6659961,74.82,75.29,74.26
NYSE,ORCL,ORACLE,07/21/2022,74.54,7005112,72.15,74.63,72.13
NYSE,ORCL,ORACLE,07/20/2022,72.59,5655726,72.55,73.10,72.16
NYSE,ORCL,ORACLE,07/19/2022,72.24,7160284,70.64,72.30,70.26
NYSE,ORCL,ORACLE,07/18/2022,70.21,4642410,71.25,71.71,70.15
NYSE,ORCL,ORACLE,07/15/2022,70.74,5134170,70.26,70.87,70.00
NYSE,ORCL,ORACLE,07/14/2022,69.45,4915580,69.16,69.59,68.23
NYSE,ORCL,ORACLE,07/13/2022,70.03,6454765,69.05,70.53,68.68
NYSE,ORCL,ORACLE,07/12/2022,70.41,7140901,71.60,71.94,70.07
NYSE,ORCL,ORACLE,07/11/2022,71.57,4554846,71.00,71.97,70.90
NYSE,ORCL,ORACLE,07/08/2022,71.87,4927307,71.69,72.24,71.33
NYSE,ORCL,ORACLE,07/07/2022,71.83,7814621,71.83,71.98,71.18
NYSE,ORCL,ORACLE,07/06/2022,71.66,6043679,72.32,72.74,71.31
NYSE,ORCL,ORACLE,07/05/2022,71.99,9043000,70.38,72.00,70.18
NYSE,ORCL,ORACLE,07/01/2022,70.87,7805555,69.85,70.98,69.81
NYSE,ORCL,ORACLE,06/30/2022,69.87,9888767,68.21,70.25,68.21
NYSE,ORCL,ORACLE,06/29/2022,69.21,8077928,69.03,70.09,68.78
NYSE,ORCL,ORACLE,06/28/2022,68.58,7253564,70.57,71.07,68.53
NYSE,ORCL,ORACLE,06/27/2022,70.41,8840843,69.37,70.85,68.94
NYSE,ORCL,ORACLE,06/24/2022,70.70,20132580,68.33,70.78,67.97
NYSE,ORCL,ORACLE,06/23/2022,67.63,8775794,66.45,67.87,66.31
NYSE,ORCL,ORACLE,06/22/2022,66.53,8222382,66.93,67.57,66.38
NYSE,ORCL,ORACLE,06/21/2022,67.68,10047750,68.61,69.53,67.39
NYSE,ORCL,ORACLE,06/17/2022,67.72,16445640,68.75,69.37,67.39
NYSE,ORCL,ORACLE,06/16/2022,68.71,10685990,68.50,68.96,67.58
NYSE,ORCL,ORACLE,06/15/2022,69.70,11765550,70.45,71.42,68.67
NYSE,ORCL,ORACLE,06/14/2022,70.72,29661300,72.00,72.43,69.02
NYSE,ORCL,ORACLE,06/13/2022,64.05,16547250,65.78,66.10,63.76
NYSE,ORCL,ORACLE,06/10/2022,67.14,10261570,67.98,68.22,66.96
NYSE,ORCL,ORACLE,06/09/2022,69.22,6828482,70.77,71.16,69.20
NYSE,ORCL,ORACLE,06/08/2022,71.38,5253466,72.01,72.15,70.94
NYSE,ORCL,ORACLE,06/07/2022,72.69,5675655,71.59,73.13,71.59
NYSE,ORCL,ORACLE,06/06/2022,72.97,5274706,72.63,74.84,72.63
NYSE,ORCL,ORACLE,06/03/2022,71.79,8169519,72.56,72.96,71.23
NYSE,ORCL,ORACLE,06/02/2022,73.14,6200443,71.48,73.19,71.01
NYSE,ORCL,ORACLE,06/01/2022,71.60,5804707,73.02,73.27,71.15
NYSE,ORCL,ORACLE,05/31/2022,71.92,16890350,72.23,72.98,71.52
NYSE,ORCL,ORACLE,05/27/2022,72.78,6566671,72.36,72.85,71.55
NYSE,ORCL,ORACLE,05/26/2022,71.66,6759102,70.13,72.12,69.91
NYSE,ORCL,ORACLE,05/25/2022,69.83,7103302,68.88,70.22,68.77
NYSE,ORCL,ORACLE,05/24/2022,69.03,6644122,69.67,70.53,68.31
NYSE,ORCL,ORACLE,05/23/2022,70.04,7370173,69.31,70.47,68.67
NYSE,ORCL,ORACLE,05/20/2022,68.63,7531062,67.88,68.69,66.85
NYSE,ORCL,ORACLE,05/19/2022,67.04,9451784,67.48,67.90,66.72
NYSE,ORCL,ORACLE,05/18/2022,68.30,7977287,70.80,70.94,67.81
NYSE,ORCL,ORACLE,05/17/2022,71.88,5952505,71.05,71.90,70.70
NYSE,ORCL,ORACLE,05/16/2022,69.71,6942287,70.69,70.91,69.39
NYSE,ORCL,ORACLE,05/13/2022,71.17,6700124,70.96,71.98,70.53
NYSE,ORCL,ORACLE,05/12/2022,70.73,11698890,70.88,70.93,68.97
NYSE,ORCL,ORACLE,05/11/2022,71.03,6932051,72.31,73.46,70.87
NYSE,ORCL,ORACLE,05/10/2022,72.53,8129032,72.50,73.62,71.27
NYSE,ORCL,ORACLE,05/09/2022,71.54,7019736,71.64,72.59,71.17
NYSE,ORCL,ORACLE,05/06/2022,72.49,6222457,72.13,72.94,71.63
NYSE,ORCL,ORACLE,05/05/2022,72.80,7197207,74.00,74.72,71.99
NYSE,ORCL,ORACLE,05/04/2022,75.21,6760142,73.38,75.35,72.79
NYSE,ORCL,ORACLE,05/03/2022,73.29,5211626,73.85,74.21,72.81
NYSE,ORCL,ORACLE,05/02/2022,74.00,7379947,73.93,74.60,72.53
NYSE,ORCL,ORACLE,04/29/2022,73.40,7946947,75.34,75.87,73.15
NYSE,ORCL,ORACLE,04/28/2022,76.14,6178748,75.52,76.63,74.60
NYSE,ORCL,ORACLE,04/27/2022,74.76,7279244,74.58,76.02,74.42
NYSE,ORCL,ORACLE,04/26/2022,74.51,7555238,76.35,76.65,74.48
NYSE,ORCL,ORACLE,04/25/2022,76.98,7305933,76.20,77.06,74.70
NYSE,ORCL,ORACLE,04/22/2022,76.21,9357054,79.27,79.70,76.16
NYSE,ORCL,ORACLE,04/21/2022,79.48,5616095,81.49,81.60,79.33
NYSE,ORCL,ORACLE,04/20/2022,80.29,9472638,79.79,81.86,79.79
NYSE,ORCL,ORACLE,04/19/2022,79.56,5412371,78.25,79.78,78.24
NYSE,ORCL,ORACLE,04/18/2022,78.22,4955883,79.15,79.98,77.91
NYSE,ORCL,ORACLE,04/14/2022,79.45,5590385,79.83,80.36,79.32
NYSE,ORCL,ORACLE,04/13/2022,79.75,4728639,79.26,79.96,78.63
NYSE,ORCL,ORACLE,04/12/2022,79.33,6174735,79.95,80.99,79.02
NYSE,ORCL,ORACLE,04/11/2022,79.76,5738411,80.63,81.13,79.70
NYSE,ORCL,ORACLE,04/08/2022,80.94,6182460,81.71,81.83,80.26
NYSE,ORCL,ORACLE,04/07/2022,81.54,7112164,81.25,82.01,80.78
NYSE,ORCL,ORACLE,04/06/2022,82.12,5492353,81.92,82.47,81.37
NYSE,ORCL,ORACLE,04/05/2022,82.94,5143421,83.40,84.52,82.67
NYSE,ORCL,ORACLE,04/04/2022,84.07,7884320,82.25,84.30,82.00
NYSE,ORCL,ORACLE,04/01/2022,82.01,6147478,83.04,83.36,81.47
NYSE,ORCL,ORACLE,03/31/2022,82.73,9433347,83.11,83.91,82.59
NYSE,ORCL,ORACLE,03/30/2022,83.36,5533157,83.96,84.36,83.12
NYSE,ORCL,ORACLE,03/29/2022,84.29,5762029,84.49,84.51,83.11
NYSE,ORCL,ORACLE,03/28/2022,83.60,6626753,81.74,83.71,81.74
NYSE,ORCL,ORACLE,03/25/2022,81.73,5685003,82.04,82.84,81.23
NYSE,ORCL,ORACLE,03/24/2022,82.24,7025694,80.65,82.82,80.49
NYSE,ORCL,ORACLE,03/23/2022,80.39,7451282,81.25,81.41,80.22
NYSE,ORCL,ORACLE,03/22/2022,81.80,9292304,81.46,82.23,80.83
NYSE,ORCL,ORACLE,03/21/2022,80.96,8131283,81.28,81.98,80.27
NYSE,ORCL,ORACLE,03/18/2022,81.68,24176040,79.63,81.99,78.84
NYSE,ORCL,ORACLE,03/17/2022,80.60,10462540,79.78,81.29,79.26
NYSE,ORCL,ORACLE,03/16/2022,79.96,14071330,81.00,81.23,77.75
NYSE,ORCL,ORACLE,03/15/2022,80.60,16847190,78.05,81.54,77.07
NYSE,ORCL,ORACLE,03/14/2022,77.07,13306300,77.92,78.60,75.44
NYSE,ORCL,ORACLE,03/11/2022,77.82,22795850,76.70,79.90,74.00
NYSE,ORCL,ORACLE,03/10/2022,76.65,13812600,75.10,76.85,75.03
NYSE,ORCL,ORACLE,03/09/2022,76.10,8959496,74.92,76.95,74.69
NYSE,ORCL,ORACLE,03/08/2022,73.33,9134057,73.84,75.23,73.12
NYSE,ORCL,ORACLE,03/07/2022,74.32,11110150,76.29,76.39,73.45
NYSE,ORCL,ORACLE,03/04/2022,76.49,8841964,77.67,77.91,75.78
NYSE,ORCL,ORACLE,03/03/2022,78.25,8203025,78.96,79.04,77.43
NYSE,ORCL,ORACLE,03/02/2022,78.28,8527165,76.45,78.86,76.25
NYSE,ORCL,ORACLE,03/01/2022,76.01,8752131,75.98,76.50,75.62
NYSE,ORCL,ORACLE,02/28/2022,75.97,9234369,75.57,76.70,75.02
NYSE,ORCL,ORACLE,02/25/2022,76.35,8291803,74.65,76.84,74.32
NYSE,ORCL,ORACLE,02/24/2022,74.81,11240470,70.94,74.95,70.23
NYSE,ORCL,ORACLE,02/23/2022,72.47,6807081,74.07,74.38,72.35
NYSE,ORCL,ORACLE,02/22/2022,74.12,8039023,73.82,74.91,73.62
NYSE,ORCL,ORACLE,02/18/2022,74.57,7790102,75.50,75.73,74.28
NYSE,ORCL,ORACLE,02/17/2022,75.53,9247133,78.76,78.98,75.33
NYSE,ORCL,ORACLE,02/16/2022,79.19,6227096,79.47,79.78,78.22
NYSE,ORCL,ORACLE,02/15/2022,79.77,5713602,79.39,79.93,79.21
NYSE,ORCL,ORACLE,02/14/2022,78.95,5389794,79.58,79.73,78.44
NYSE,ORCL,ORACLE,02/11/2022,79.75,7670453,81.84,82.43,79.53
NYSE,ORCL,ORACLE,02/10/2022,81.85,6336287,82.75,83.78,81.62
NYSE,ORCL,ORACLE,02/09/2022,83.45,8755857,81.75,83.65,81.65
NYSE,ORCL,ORACLE,02/08/2022,80.79,6585399,80.29,80.86,79.80
NYSE,ORCL,ORACLE,02/07/2022,80.74,6292225,82.14,82.25,80.66
NYSE,ORCL,ORACLE,02/04/2022,82.11,5570209,82.03,82.91,81.48
NYSE,ORCL,ORACLE,02/03/2022,81.94,8207183,81.63,82.76,81.63
NYSE,ORCL,ORACLE,02/02/2022,82.50,9287553,81.16,82.88,80.84
NYSE,ORCL,ORACLE,02/01/2022,81.04,8016863,81.40,81.40,79.65
NYSE,ORCL,ORACLE,01/31/2022,81.16,10594230,80.49,81.64,80.12
NYSE,ORCL,ORACLE,01/28/2022,80.48,7854679,79.99,80.50,78.57
NYSE,ORCL,ORACLE,01/27/2022,79.78,10333980,80.11,81.15,79.20
NYSE,ORCL,ORACLE,01/26/2022,79.59,13971280,81.91,82.03,79.28
NYSE,ORCL,ORACLE,01/25/2022,81.07,13469910,81.33,82.10,80.20
NYSE,ORCL,ORACLE,01/24/2022,82.42,16771780,81.22,82.42,79.59
NYSE,ORCL,ORACLE,01/21/2022,82.22,11608990,83.36,83.39,82.03
NYSE,ORCL,ORACLE,01/20/2022,82.72,10836880,83.92,85.00,82.52
NYSE,ORCL,ORACLE,01/19/2022,83.38,10501780,85.77,86.69,83.23
NYSE,ORCL,ORACLE,01/18/2022,85.55,6827937,86.87,86.97,85.34
NYSE,ORCL,ORACLE,01/14/2022,87.69,6054842,87.48,88.10,86.66
NYSE,ORCL,ORACLE,01/13/2022,87.79,6044282,88.73,88.92,87.55
NYSE,ORCL,ORACLE,01/12/2022,88.31,5840337,88.89,89.52,87.67
NYSE,ORCL,ORACLE,01/11/2022,88.48,7249777,88.64,89.00,87.41
NYSE,ORCL,ORACLE,01/10/2022,89.28,11025510,87.38,89.38,86.95
NYSE,ORCL,ORACLE,01/07/2022,87.51,9836795,86.45,88.00,86.28
NYSE,ORCL,ORACLE,01/06/2022,86.34,7918392,86.00,87.42,85.55
NYSE,ORCL,ORACLE,01/05/2022,86.46,11236680,88.49,88.60,86.22
NYSE,ORCL,ORACLE,01/04/2022,88.84,11958980,87.90,89.58,87.73
NYSE,ORCL,ORACLE,01/03/2022,87.90,10653480,87.33,87.94,85.76
NYSE,ORCL,ORACLE,12/31/2021,87.21,5908158,88.05,88.10,87.18
NYSE,ORCL,ORACLE,12/30/2021,88.01,7382356,88.65,88.91,87.77
NYSE,ORCL,ORACLE,12/29/2021,88.21,5628531,88.50,89.19,87.72
NYSE,ORCL,ORACLE,12/28/2021,88.65,5614472,89.70,89.80,88.52
NYSE,ORCL,ORACLE,12/27/2021,89.54,7668988,89.70,90.33,89.02
NYSE,ORCL,ORACLE,12/23/2021,89.72,9655431,90.03,90.36,89.06
NYSE,ORCL,ORACLE,12/22/2021,89.86,10538960,91.27,91.86,89.51
NYSE,ORCL,ORACLE,12/21/2021,91.51,15822980,91.81,91.84,89.71
NYSE,ORCL,ORACLE,12/20/2021,91.64,17205400,96.42,96.42,91.52
NYSE,ORCL,ORACLE,12/17/2021,96.62,28961170,97.69,99.95,95.81
NYSE,ORCL,ORACLE,12/16/2021,103.22,9053176,103.95,104.00,102.28
NYSE,ORCL,ORACLE,12/15/2021,103.65,14452220,100.58,103.76,100.24
NYSE,ORCL,ORACLE,12/14/2021,99.89,9511569,100.00,101.46,99.39
NYSE,ORCL,ORACLE,12/13/2021,100.89,16317620,102.44,104.36,100.52
NYSE,ORCL,ORACLE,12/10/2021,102.63,45824640,104.29,106.34,100.10
NYSE,ORCL,ORACLE,12/09/2021,88.77,8615780,89.12,89.99,88.24
NYSE,ORCL,ORACLE,12/08/2021,88.94,7695809,90.05,90.17,87.91
NYSE,ORCL,ORACLE,12/07/2021,90.05,6803903,89.98,90.73,89.21
NYSE,ORCL,ORACLE,12/06/2021,88.94,8398492,88.34,89.17,87.85
NYSE,ORCL,ORACLE,12/03/2021,88.24,10808740,90.35,90.79,87.72
NYSE,ORCL,ORACLE,12/02/2021,89.99,7090016,89.40,91.04,89.00
NYSE,ORCL,ORACLE,12/01/2021,89.75,12085340,91.69,92.39,89.66
NYSE,ORCL,ORACLE,11/30/2021,90.74,23271210,93.02,93.52,90.61
NYSE,ORCL,ORACLE,11/29/2021,92.94,9552635,93.17,94.13,92.87
NYSE,ORCL,ORACLE,11/26/2021,92.33,4519322,92.89,94.08,92.07
NYSE,ORCL,ORACLE,11/24/2021,93.58,10908550,92.23,93.70,92.15
NYSE,ORCL,ORACLE,11/23/2021,92.94,8905642,94.16,94.29,92.26
NYSE,ORCL,ORACLE,11/22/2021,94.61,6489341,93.73,95.67,93.41
NYSE,ORCL,ORACLE,11/19/2021,93.97,8938025,94.81,96.96,93.94
NYSE,ORCL,ORACLE,11/18/2021,94.66,5727254,95.15,95.33,93.50
NYSE,ORCL,ORACLE,11/17/2021,95.33,6257596,95.76,96.14,94.82
NYSE,ORCL,ORACLE,11/16/2021,95.61,7392924,94.14,96.37,94.02
NYSE,ORCL,ORACLE,11/15/2021,94.02,5700925,93.82,94.25,92.92
NYSE,ORCL,ORACLE,11/12/2021,93.54,6435453,94.29,94.47,93.43
NYSE,ORCL,ORACLE,11/11/2021,94.04,3620667,94.11,94.76,93.80
NYSE,ORCL,ORACLE,11/10/2021,93.83,5828755,94.10,94.85,93.36
NYSE,ORCL,ORACLE,11/09/2021,94.59,6102570,95.11,95.61,94.06
NYSE,ORCL,ORACLE,11/08/2021,95.14,5056415,95.25,95.25,94.31
NYSE,ORCL,ORACLE,11/05/2021,94.95,6160237,96.20,96.55,94.10
NYSE,ORCL,ORACLE,11/04/2021,95.63,5857745,96.23,96.61,95.32
NYSE,ORCL,ORACLE,11/03/2021,96.15,5746432,96.50,96.87,94.75
NYSE,ORCL,ORACLE,11/02/2021,95.87,6229796,93.73,95.92,93.50
NYSE,ORCL,ORACLE,11/01/2021,94.38,7327599,96.00,96.03,93.91
NYSE,ORCL,ORACLE,10/29/2021,95.94,7578628,95.79,96.97,95.46
NYSE,ORCL,ORACLE,10/28/2021,96.23,5177185,96.65,97.70,95.93
NYSE,ORCL,ORACLE,10/27/2021,96.03,5941450,96.81,97.30,96.00
NYSE,ORCL,ORACLE,10/26/2021,96.98,7089655,98.30,98.56,96.94
NYSE,ORCL,ORACLE,10/25/2021,97.89,5083106,98.44,98.95,97.55
NYSE,ORCL,ORACLE,10/22/2021,98.25,6819582,96.29,98.27,96.22
NYSE,ORCL,ORACLE,10/21/2021,96.30,6224679,96.57,96.83,95.71
NYSE,ORCL,ORACLE,10/20/2021,96.64,6574073,97.27,97.97,96.25
NYSE,ORCL,ORACLE,10/19/2021,97.06,5616545,97.00,97.28,96.32
NYSE,ORCL,ORACLE,10/18/2021,96.51,7344106,95.50,96.65,95.10
NYSE,ORCL,ORACLE,10/15/2021,95.33,7423125,95.09,96.04,94.73
NYSE,ORCL,ORACLE,10/14/2021,95.28,7911808,96.80,97.35,94.37
NYSE,ORCL,ORACLE,10/13/2021,96.40,9461742,96.10,96.99,95.95
NYSE,ORCL,ORACLE,10/12/2021,95.57,9964109,95.83,96.52,95.26
NYSE,ORCL,ORACLE,10/11/2021,95.29,12959280,94.29,96.80,94.20
NYSE,ORCL,ORACLE,10/08/2021,94.39,13202330,92.38,95.02,92.11
NYSE,ORCL,ORACLE,10/07/2021,92.31,9124444,91.71,92.88,91.65
NYSE,ORCL,ORACLE,10/06/2021,91.34,10268250,90.42,91.50,89.65
NYSE,ORCL,ORACLE,10/05/2021,91.49,9788585,89.35,91.97,89.17
NYSE,ORCL,ORACLE,10/04/2021,89.26,10853860,89.48,90.43,88.96
NYSE,ORCL,ORACLE,10/01/2021,89.74,13320920,87.76,90.27,87.60
NYSE,ORCL,ORACLE,09/30/2021,87.13,15651920,91.25,91.58,87.12
NYSE,ORCL,ORACLE,09/29/2021,91.25,12007330,91.15,92.08,91.00
NYSE,ORCL,ORACLE,09/28/2021,90.49,15041760,90.64,92.27,90.05
NYSE,ORCL,ORACLE,09/27/2021,91.04,11532970,89.78,91.31,89.15
NYSE,ORCL,ORACLE,09/24/2021,89.94,7617784,89.27,90.06,88.94
NYSE,ORCL,ORACLE,09/23/2021,89.42,9720231,88.94,90.06,88.66
NYSE,ORCL,ORACLE,09/22/2021,88.44,9908007,87.62,89.00,87.24
NYSE,ORCL,ORACLE,09/21/2021,86.92,11124700,86.74,87.66,86.12
NYSE,ORCL,ORACLE,09/20/2021,86.17,13897720,85.03,87.41,84.93
NYSE,ORCL,ORACLE,09/17/2021,86.39,58069780,86.21,87.57,85.95
NYSE,ORCL,ORACLE,09/16/2021,87.25,12410530,87.67,87.97,86.19
NYSE,ORCL,ORACLE,09/15/2021,87.73,14951100,86.55,88.36,86.17
NYSE,ORCL,ORACLE,09/14/2021,86.39,22714210,86.19,86.95,84.73
NYSE,ORCL,ORACLE,09/13/2021,88.89,18883410,90.12,90.51,88.23
NYSE,ORCL,ORACLE,09/10/2021,89.68,10547390,89.65,90.55,89.51
NYSE,ORCL,ORACLE,09/09/2021,89.54,11034730,89.60,90.83,89.41
NYSE,ORCL,ORACLE,09/08/2021,89.47,8851215,88.14,89.60,87.97
NYSE,ORCL,ORACLE,09/07/2021,88.72,11046160,90.04,90.67,88.54
NYSE,ORCL,ORACLE,09/03/2021,90.00,8457134,89.34,90.48,89.30
NYSE,ORCL,ORACLE,09/02/2021,89.80,7717680,90.17,90.50,89.41
NYSE,ORCL,ORACLE,09/01/2021,89.95,8208004,89.26,90.17,88.87
NYSE,ORCL,ORACLE,08/31/2021,89.13,8113258,89.45,89.50,88.49
NYSE,ORCL,ORACLE,08/30/2021,89.45,5356951,89.46,89.98,89.30
NYSE,ORCL,ORACLE,08/27/2021,89.35,5426758,88.79,89.52,88.61
NYSE,ORCL,ORACLE,08/26/2021,88.72,9093352,88.81,89.18,88.46
NYSE,ORCL,ORACLE,08/25/2021,88.62,5748627,88.55,88.90,88.05
NYSE,ORCL,ORACLE,08/24/2021,88.55,6320123,89.21,89.65,88.47
NYSE,ORCL,ORACLE,08/23/2021,89.12,7147300,89.49,89.57,88.71
NYSE,ORCL,ORACLE,08/20/2021,88.94,8716473,88.80,89.40,88.30
NYSE,ORCL,ORACLE,08/19/2021,88.71,8099673,88.29,89.39,88.23
NYSE,ORCL,ORACLE,08/18/2021,88.94,7666310,90.49,91.05,88.86
NYSE,ORCL,ORACLE,08/17/2021,90.95,6738472,90.99,91.78,90.37
NYSE,ORCL,ORACLE,08/16/2021,90.82,7123782,89.86,90.84,89.54
NYSE,ORCL,ORACLE,08/13/2021,90.38,6640448,90.62,91.34,89.95
NYSE,ORCL,ORACLE,08/12/2021,89.81,5687319,89.11,89.98,88.67
NYSE,ORCL,ORACLE,08/11/2021,89.63,8009834,89.90,90.42,89.51
NYSE,ORCL,ORACLE,08/10/2021,89.64,5473399,89.10,90.12,88.93
NYSE,ORCL,ORACLE,08/09/2021,89.90,5798690,89.46,90.47,89.10
NYSE,ORCL,ORACLE,08/06/2021,89.52,6513914,89.24,89.88,88.82
NYSE,ORCL,ORACLE,08/05/2021,89.43,8231282,90.18,90.52,88.76
NYSE,ORCL,ORACLE,08/04/2021,90.05,7509939,89.79,90.09,89.28
NYSE,ORCL,ORACLE,08/03/2021,89.74,9889768,87.88,90.17,87.81
NYSE,ORCL,ORACLE,08/02/2021,87.60,5579320,87.73,87.93,87.09
NYSE,ORCL,ORACLE,07/30/2021,87.14,7962771,87.41,88.15,86.87
NYSE,ORCL,ORACLE,07/29/2021,87.63,6201421,87.68,88.26,87.33
NYSE,ORCL,ORACLE,07/28/2021,87.18,6397023,87.90,87.95,87.12
NYSE,ORCL,ORACLE,07/27/2021,87.80,8465196,87.76,88.60,87.12
NYSE,ORCL,ORACLE,07/26/2021,87.86,10454090,87.44,88.10,86.67
NYSE,ORCL,ORACLE,07/23/2021,87.69,12680900,90.99,91.20,87.12
NYSE,ORCL,ORACLE,07/22/2021,90.69,13639260,90.00,91.14,89.68
NYSE,ORCL,ORACLE,07/21/2021,89.69,13108090,88.89,90.25,88.46
NYSE,ORCL,ORACLE,07/20/2021,88.66,12813860,87.10,89.05,87.02
NYSE,ORCL,ORACLE,07/19/2021,86.98,15619870,86.91,87.87,86.19
NYSE,ORCL,ORACLE,07/16/2021,87.49,14617490,86.75,88.48,86.52
NYSE,ORCL,ORACLE,07/15/2021,86.24,18306280,88.10,88.77,85.51
NYSE,ORCL,ORACLE,07/14/2021,88.28,13330550,87.08,88.67,86.66
NYSE,ORCL,ORACLE,07/13/2021,87.07,12789250,86.70,87.93,86.53
NYSE,ORCL,ORACLE,07/12/2021,87.08,16076790,87.53,88.85,86.97
NYSE,ORCL,ORACLE,07/09/2021,87.76,15685340,85.88,88.40,85.78
NYSE,ORCL,ORACLE,07/08/2021,85.59,16383270,85.02,86.89,84.66
NYSE,ORCL,ORACLE,07/07/2021,86.09,20976640,83.17,87.17,82.96
NYSE,ORCL,ORACLE,07/06/2021,83.08,14200380,81.60,83.63,81.36
NYSE,ORCL,ORACLE,07/02/2021,81.82,15258430,79.45,82.26,79.35
NYSE,ORCL,ORACLE,07/01/2021,79.54,13108050,77.98,79.62,77.91
NYSE,ORCL,ORACLE,06/30/2021,77.84,7899840,77.59,78.21,77.58
NYSE,ORCL,ORACLE,06/29/2021,78.10,5392865,78.54,78.59,77.82
NYSE,ORCL,ORACLE,06/28/2021,78.50,5605358,78.49,78.97,78.33
NYSE,ORCL,ORACLE,06/25/2021,78.46,12845040,78.03,78.61,77.56
NYSE,ORCL,ORACLE,06/24/2021,77.74,9623990,78.65,78.96,77.61
NYSE,ORCL,ORACLE,06/23/2021,78.10,7295957,78.76,78.87,78.06
NYSE,ORCL,ORACLE,06/22/2021,78.68,9845790,78.06,79.19,77.66
NYSE,ORCL,ORACLE,06/21/2021,77.99,8924329,76.61,78.10,76.55
NYSE,ORCL,ORACLE,06/18/2021,76.23,22521190,76.90,76.91,75.98
NYSE,ORCL,ORACLE,06/17/2021,77.56,14836060,76.99,77.74,76.56
NYSE,ORCL,ORACLE,06/16/2021,77.08,36560610,77.99,78.55,75.90
NYSE,ORCL,ORACLE,06/15/2021,81.64,17298050,82.00,82.51,81.35
NYSE,ORCL,ORACLE,06/14/2021,82.62,10173180,83.00,83.10,82.13
NYSE,ORCL,ORACLE,06/11/2021,82.90,11066520,81.98,83.24,81.84
NYSE,ORCL,ORACLE,06/10/2021,82.30,16680780,84.16,84.46,81.71
NYSE,ORCL,ORACLE,06/09/2021,84.52,9720292,84.60,84.83,84.03
NYSE,ORCL,ORACLE,06/08/2021,84.61,10726820,84.03,85.03,84.00
NYSE,ORCL,ORACLE,06/07/2021,83.94,10445620,82.94,84.25,82.85
NYSE,ORCL,ORACLE,06/04/2021,82.89,14502890,81.42,83.96,81.37
NYSE,ORCL,ORACLE,06/03/2021,81.09,12038730,79.80,81.46,79.65
NYSE,ORCL,ORACLE,06/02/2021,80.27,12249540,79.70,80.93,79.51
NYSE,ORCL,ORACLE,06/01/2021,79.57,10485640,79.58,79.83,78.48
NYSE,ORCL,ORACLE,05/28/2021,78.74,6929875,78.95,79.36,78.67
NYSE,ORCL,ORACLE,05/27/2021,78.98,12867810,79.50,80.05,78.84
NYSE,ORCL,ORACLE,05/26/2021,79.26,12851070,78.59,79.37,78.55
NYSE,ORCL,ORACLE,05/25/2021,78.83,7160582,79.62,79.68,78.65
NYSE,ORCL,ORACLE,05/24/2021,79.38,7044732,79.49,79.88,79.14
NYSE,ORCL,ORACLE,05/21/2021,79.03,8628957,79.19,79.85,78.98
NYSE,ORCL,ORACLE,05/20/2021,78.72,8802676,78.95,79.32,78.68
NYSE,ORCL,ORACLE,05/19/2021,78.74,8165040,77.81,78.77,77.55
NYSE,ORCL,ORACLE,05/18/2021,78.69,6643073,78.99,79.47,78.39
NYSE,ORCL,ORACLE,05/17/2021,79.08,6636995,78.88,79.53,78.85
NYSE,ORCL,ORACLE,05/14/2021,78.89,9033402,78.12,79.05,78.12
NYSE,ORCL,ORACLE,05/13/2021,78.14,11399490,77.53,78.44,76.88
NYSE,ORCL,ORACLE,05/12/2021,76.75,12302580,77.57,78.19,76.53
NYSE,ORCL,ORACLE,05/11/2021,77.69,12980390,79.75,79.90,77.25
NYSE,ORCL,ORACLE,05/10/2021,80.15,17356660,78.77,80.72,78.60
NYSE,ORCL,ORACLE,05/07/2021,80.40,14073450,79.81,80.54,78.58
NYSE,ORCL,ORACLE,05/06/2021,79.74,14089720,79.18,79.96,78.56
